run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
156,2026-08-10T14:26:33Z,C3,bench_graph_bfs,23,kept_17,58.08,8A2651D1CB32C7B239FB511,0,kept
157,2026-08-10T14:27:31Z,C0,bench_graph_bfs,23,kept_18,54.25,8A2651D1CB32C7B239FB511,0,kept
158,2026-08-10T14:28:26Z,C1,bench_graph_bfs,23,kept_18,58.27,8A2651D1CB32C7B239FB511,0,kept
159,2026-08-10T14:29:25Z,C2,bench_graph_bfs,23,kept_18,58.17,8A2651D1CB32C7B239FB511,0,kept
160,2026-08-10T14:30:24Z,C3,bench_graph_bfs,23,kept_18,58.41,8A2651D1CB32C7B239FB511,0,kept
161,2026-08-10T14:31:23Z,C0,bench_graph_bfs,23,kept_19,54.28,8A2651D1CB32C7B239FB511,0,kept
162,2026-08-10T14:32:18Z,C1,bench_graph_bfs,23,kept_19,58.24,8A2651D1CB32C7B239FB511,0,kept
163,2026-08-10T14:33:16Z,C2,bench_graph_bfs,23,kept_19,58.17,8A2651D1CB32C7B239FB511,0,kept
164,2026-08-10T14:34:15Z,C3,bench_graph_bfs,23,kept_19,58.20,8A2651D1CB32C7B239FB511,0,kept
165,2026-08-10T14:35:14Z,C0,bench_graph_bfs,23,kept_20,54.29,8A2651D1CB32C7B239FB511,0,kept
166,2026-08-10T14:36:09Z,C1,bench_graph_bfs,23,kept_20,58.24,8A2651D1CB32C7B239FB511,0,kept
167,2026-08-10T14:37:07Z,C2,bench_graph_bfs,23,kept_20,59.24,8A2651D1CB32C7B239FB511,13,kept
168,2026-08-10T14:38:07Z,C3,bench_graph_bfs,23,kept_20,58.25,8A2651D1CB32C7B239FB511,0,kept
169,2026-08-10T14:39:06Z,C0,bench_graph_bfs,23,kept_21,54.26,8A2651D1CB32C7B239FB511,0,kept
170,2026-08-10T14:40:01Z,C1,bench_graph_bfs,23,kept_21,58.26,8A2651D1CB32C7B239FB511,0,kept
171,2026-08-10T14:41:00Z,C2,bench_graph_bfs,23,kept_21,58.10,8A2651D1CB32C7B239FB511,1,kept
172,2026-08-10T14:41:58Z,C3,bench_graph_bfs,23,kept_21,58.09,8A2651D1CB32C7B239FB511,0,kept
173,2026-08-10T14:42:57Z,C0,bench_graph_bfs,23,kept_22,54.28,8A2651D1CB32C7B239FB511,0,kept
174,2026-08-10T14:43:52Z,C1,bench_graph_bfs,23,kept_22,58.23,8A2651D1CB32C7B239FB511,0,kept
175,2026-08-10T14:44:51Z,C2,bench_graph_bfs,23,kept_22,58.05,8A2651D1CB32C7B239FB511,0,kept
176,2026-08-10T14:45:49Z,C3,bench_graph_bfs,23,kept_22,58.31,8A2651D1CB32C7B239FB511,0,kept
